COSMIC_ID,CELL_LINE_NAME,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,LN_IC50,AUC
905946,MCF7,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.719939,0.704311
905951,BT-549,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.565184,0.776849
905957,Hs-578-T,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.431344,0.6826869999999999
905960,MDA-MB-231,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.662745,0.8202499999999999
906801,BT-20,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.8304499999999999,0.7547419999999999
906812,COLO-824,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.716119,0.721201
906826,CAL-120,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.390775,0.726181
906844,DU-4475,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.57011,0.737337
906851,EFM-19,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.752817,0.714811
906862,EVSA-T,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,-0.0210169999999999,0.6517149999999999
907045,HCC1419,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,2.167702,0.872976
907046,HCC1569,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.9991,0.843579
907048,HCC70,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.8190689999999999,0.744188
908120,MDA-MB-175-VII,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.171923,0.6228469999999999
908121,MDA-MB-361,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.171592,0.6677379999999999
908122,MDA-MB-453,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.8294929999999999,0.7336739999999999
908123,MDA-MB-468,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.183355,0.768191
908151,MRK-nu-1,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.3696839999999999,0.70524
909256,OCUB-M,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.404482,0.701024
909778,UACC-893,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.229457,0.7740319999999999
909907,ZR-75-30,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,2.736042,0.8437119999999999
910704,AU565,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.6468189999999999,0.7236009999999999
910852,CAL-85-1,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.346741,0.784026
910910,UACC-812,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.5143879999999998,0.782592
910927,CAL-51,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.165017,0.658227
910948,MFM-223,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.661542,0.7719159999999999
924106,CAL-148,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.596734,0.718502
924240,MDA-MB-415,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.071264,0.7768459999999999
925338,MDA-MB-157,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.333899,0.7876799999999999
946359,BT-474,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,2.168199,0.8200459999999999
946382,CAMA-1,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.1822709999999998,0.7808
949093,BT-483,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,3.141161,0.8234159999999999
1240172,MDA-MB-436,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,2.2257249999999997,0.8409829999999999
1290798,EFM-192A,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.5098429999999999,0.6951569999999999
1290905,HCC1428,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,3.5559879999999997,0.89045
1290922,HDQ-P1,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.253531,0.664674
1298157,JIMT-1,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.007297,0.761409
1303900,HCC1500,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,2.528996,0.8988809999999999
1303911,YMB-1-E,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,1.0095,0.745869
1330941,MDA-MB-330,Buparlisib,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,0.5173059999999999,0.683473
749709,HCC1954,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.628423,0.828191
749710,HCC1143,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.068269,0.8945000000000001
749711,HCC1187,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.0219169999999997,0.928038
749712,HCC1395,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.712868,0.715374
749713,HCC1599,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.762857,0.80241
749714,HCC1937,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.478173,0.854823
749715,HCC2157,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-1.149681,0.5001829999999999
749716,HCC2218,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.4275279999999997,0.953694
749717,HCC38,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.397435,0.912114
905945,T47D,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.047112,0.755903
905946,MCF7,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.777523,0.87142
905951,BT-549,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.035401,0.8143389999999999
905957,Hs-578-T,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.609258,0.7984789999999999
905960,MDA-MB-231,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.560485,0.940808
906801,BT-20,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.826552,0.8572829999999999
906812,COLO-824,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.780851,0.824457
906826,CAL-120,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.664531,0.8152689999999999
906844,DU-4475,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.624173,0.941859
906851,EFM-19,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.339601,0.7719659999999999
906862,EVSA-T,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-1.960224,0.390642
907045,HCC1419,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.5833269999999997,0.901973
907046,HCC1569,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.384524,0.594573
907048,HCC70,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.382934,0.693913
908120,MDA-MB-175-VII,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.0728859999999999,0.600685
908121,MDA-MB-361,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.367757,0.8006369999999999
908122,MDA-MB-453,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.5119969999999999,0.699183
908123,MDA-MB-468,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.435903,0.79233
908151,MRK-nu-1,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.8425,0.976919
909256,OCUB-M,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-2.029184,0.384277
909778,UACC-893,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.608775,0.566893
909907,ZR-75-30,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.313564,0.876205
910704,AU565,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.352124,0.798889
910852,CAL-85-1,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.888776,0.901249
910910,UACC-812,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.091306,0.829506
910927,CAL-51,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.561353,0.70275
910948,MFM-223,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.0041649999999999,0.620163
924106,CAL-148,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-2.3950709999999997,0.3414919999999999
924240,MDA-MB-415,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.857367,0.5388459999999999
925338,MDA-MB-157,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.107005,0.918397
946359,BT-474,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.05086,0.8114389999999999
946382,CAMA-1,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-1.049225,0.5131319999999999
949093,BT-483,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.682941,0.924855
1240172,MDA-MB-436,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.181753,0.9001129999999999
1290798,EFM-192A,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.2188399999999997,0.8536539999999999
1290905,HCC1428,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,6.5210159999999995,0.973144
1290922,HDQ-P1,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.506537,0.7918339999999999
1298157,JIMT-1,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.653526,0.949381
1303900,HCC1500,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.110412999999999,0.967566
1303911,YMB-1-E,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.504717,0.577627
1330941,MDA-MB-330,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.879786,0.719716
749709,HCC1954,AZD3759,EGFR,EGFR signaling,2.0114419999999997,0.972509
749710,HCC1143,AZD3759,EGFR,EGFR signaling,1.861187,0.941584
749711,HCC1187,AZD3759,EGFR,EGFR signaling,2.7152879999999997,0.984649
749712,HCC1395,AZD3759,EGFR,EGFR signaling,3.131032,0.977816
749713,HCC1599,AZD3759,EGFR,EGFR signaling,3.0475399999999997,0.968962
749714,HCC1937,AZD3759,EGFR,EGFR signaling,2.897789,0.9656
749715,HCC2157,AZD3759,EGFR,EGFR signaling,1.888946,0.979928
749716,HCC2218,AZD3759,EGFR,EGFR signaling,2.556419,0.986449
749717,HCC38,AZD3759,EGFR,EGFR signaling,3.1621129999999997,0.973389
905945,T47D,AZD3759,EGFR,EGFR signaling,2.174105,0.964393
905946,MCF7,AZD3759,EGFR,EGFR signaling,3.727472,0.977786
905951,BT-549,AZD3759,EGFR,EGFR signaling,3.756761,0.974911
905957,Hs-578-T,AZD3759,EGFR,EGFR signaling,3.3758429999999997,0.979265
905960,MDA-MB-231,AZD3759,EGFR,EGFR signaling,2.8982699999999997,0.981451
906801,BT-20,AZD3759,EGFR,EGFR signaling,2.4198519999999997,0.985861
906812,COLO-824,AZD3759,EGFR,EGFR signaling,2.598837,0.973323
906826,CAL-120,AZD3759,EGFR,EGFR signaling,4.865133,0.968086
906844,DU-4475,AZD3759,EGFR,EGFR signaling,2.168184,0.992943
906851,EFM-19,AZD3759,EGFR,EGFR signaling,3.033959,0.972736
906862,EVSA-T,AZD3759,EGFR,EGFR signaling,2.176895,0.984693
907045,HCC1419,AZD3759,EGFR,EGFR signaling,2.5197469999999997,0.981411
907046,HCC1569,AZD3759,EGFR,EGFR signaling,2.346368,0.969051
907048,HCC70,AZD3759,EGFR,EGFR signaling,2.472499,0.980249
908120,MDA-MB-175-VII,AZD3759,EGFR,EGFR signaling,1.956963,0.894837
908121,MDA-MB-361,AZD3759,EGFR,EGFR signaling,1.925225,0.96859
908122,MDA-MB-453,AZD3759,EGFR,EGFR signaling,3.360981,0.984565
908123,MDA-MB-468,AZD3759,EGFR,EGFR signaling,1.116138,0.927769
908151,MRK-nu-1,AZD3759,EGFR,EGFR signaling,2.0824119999999997,0.986686
909256,OCUB-M,AZD3759,EGFR,EGFR signaling,1.5318969999999998,0.965083
909778,UACC-893,AZD3759,EGFR,EGFR signaling,2.152084,0.963824
909907,ZR-75-30,AZD3759,EGFR,EGFR signaling,4.0613209999999995,0.969684
910704,AU565,AZD3759,EGFR,EGFR signaling,1.940827,0.968804
910852,CAL-85-1,AZD3759,EGFR,EGFR signaling,3.5838319999999997,0.986088
910910,UACC-812,AZD3759,EGFR,EGFR signaling,3.979941,0.982757
910927,CAL-51,AZD3759,EGFR,EGFR signaling,2.8018069999999997,0.975508
910948,MFM-223,AZD3759,EGFR,EGFR signaling,3.319757,0.959204
924106,CAL-148,AZD3759,EGFR,EGFR signaling,2.757921,0.983972
924240,MDA-MB-415,AZD3759,EGFR,EGFR signaling,2.629069,0.985621
925338,MDA-MB-157,AZD3759,EGFR,EGFR signaling,3.338122,0.985753
946359,BT-474,AZD3759,EGFR,EGFR signaling,4.615747,0.982981
946382,CAMA-1,AZD3759,EGFR,EGFR signaling,2.788375,0.98339
949093,BT-483,AZD3759,EGFR,EGFR signaling,5.216343999999999,0.962075
1240172,MDA-MB-436,AZD3759,EGFR,EGFR signaling,2.6640569999999997,0.963091
1290798,EFM-192A,AZD3759,EGFR,EGFR signaling,3.0179169999999997,0.977323
1290905,HCC1428,AZD3759,EGFR,EGFR signaling,5.073773999999999,0.982626
1290922,HDQ-P1,AZD3759,EGFR,EGFR signaling,-0.426295,0.823441
1298157,JIMT-1,AZD3759,EGFR,EGFR signaling,3.39923,0.989314
1303900,HCC1500,AZD3759,EGFR,EGFR signaling,2.080993,0.973838
1303911,YMB-1-E,AZD3759,EGFR,EGFR signaling,2.7938669999999997,0.972361
1330941,MDA-MB-330,AZD3759,EGFR,EGFR signaling,0.878459,0.8936069999999999
749709,HCC1954,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.538029,0.8197519999999999
749710,HCC1143,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.52853,0.91709
749711,HCC1187,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.615287,0.953271
749712,HCC1395,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.7147089999999998,0.8113279999999999
749713,HCC1599,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.655376,0.867139
749714,HCC1937,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.3824129999999997,0.906485
749715,HCC2157,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-0.691954,0.562329
749716,HCC2218,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.833306,0.926517
749717,HCC38,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.786375,0.879536
905945,T47D,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.952039,0.8386739999999999
905946,MCF7,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.723217,0.919479
905951,BT-549,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.707118,0.8603989999999999
905957,Hs-578-T,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.333245,0.773694
905960,MDA-MB-231,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",4.715508,0.97354
906801,BT-20,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.365005,0.813183
906812,COLO-824,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.6052959999999998,0.809179
906826,CAL-120,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.276594,0.8501489999999999
906844,DU-4475,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.1459159999999997,0.966371
906851,EFM-19,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.036727,0.8309489999999999
906862,EVSA-T,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-1.24161,0.487678
907045,HCC1419,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.445724,0.892956
907046,HCC1569,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",0.487618,0.6968989999999999
907048,HCC70,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",0.297533,0.683703
908120,MDA-MB-175-VII,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",0.938962,0.689261
908121,MDA-MB-361,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.1193109999999997,0.866896
908122,MDA-MB-453,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.6695719999999998,0.81534
908123,MDA-MB-468,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.543604,0.8801709999999999
908151,MRK-nu-1,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.447127,0.917473
909256,OCUB-M,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-1.03419,0.515528
909778,UACC-893,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-0.2971479999999999,0.604771
909907,ZR-75-30,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.787049,0.8987339999999999
910704,AU565,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.799781,0.840434
910852,CAL-85-1,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",5.280575,0.978761
910910,UACC-812,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.998448,0.88876
910927,CAL-51,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.434295,0.791397
910948,MFM-223,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",0.71829,0.689794
924106,CAL-148,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-1.6820849999999998,0.431299
924240,MDA-MB-415,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-0.4459809999999999,0.5928359999999999
925338,MDA-MB-157,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.650398,0.942305
946359,BT-474,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.053995,0.876502
946382,CAMA-1,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-0.030615,0.6423789999999999
949093,BT-483,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",6.318026,0.940407
1240172,MDA-MB-436,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.98346,0.93504
1290798,EFM-192A,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",2.234506,0.8548
1290905,HCC1428,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",6.9415569999999995,0.978299
1290922,HDQ-P1,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.905754,0.825826
1298157,JIMT-1,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",3.639693,0.948882
1303900,HCC1500,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",4.039994,0.965741
1303911,YMB-1-E,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",-0.134674,0.621142
1330941,MDA-MB-330,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",1.248883,0.754516
749709,HCC1954,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.178684,0.935135
749710,HCC1143,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.087897,0.83116
749711,HCC1187,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.962224,0.924978
749712,HCC1395,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.620128,0.8031659999999999
749713,HCC1599,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,4.359388,0.945174
749714,HCC1937,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.835884,0.8773139999999999
749715,HCC2157,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,0.3557809999999999,0.700101
749716,HCC2218,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.638237,0.961018
749717,HCC38,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.887306,0.932747
905945,T47D,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.831681,0.828793
905946,MCF7,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.12493,0.891139
905951,BT-549,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.197788,0.888392
905957,Hs-578-T,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.89847,0.822676
905960,MDA-MB-231,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,4.603306,0.971309
906801,BT-20,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.659899,0.963698
906812,COLO-824,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.98359,0.8411489999999999
906826,CAL-120,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,4.925987999999999,0.919237
906844,DU-4475,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.577474,0.979366
906851,EFM-19,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.698746,0.803658
906862,EVSA-T,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,-2.266092,0.350238
907045,HCC1419,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.727894,0.956181
907046,HCC1569,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.333798,0.8687239999999999
907048,HCC70,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,0.1724929999999999,0.66857
908120,MDA-MB-175-VII,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.303296,0.7916139999999999
908121,MDA-MB-361,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.954153,0.8537089999999999
908122,MDA-MB-453,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.8975709999999997,0.903741
908123,MDA-MB-468,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.093445,0.8481909999999999
908151,MRK-nu-1,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,4.414969999999999,0.987091
909256,OCUB-M,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.691952,0.960788
909778,UACC-893,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.888597,0.902734
909907,ZR-75-30,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.977661,0.906812
910704,AU565,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.895219,0.8485769999999999
910852,CAL-85-1,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.819773,0.943772
910910,UACC-812,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.184037,0.836387
910927,CAL-51,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.36497,0.924555
910948,MFM-223,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,4.427633,0.92737
924106,CAL-148,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.145081,0.869636
924240,MDA-MB-415,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,-1.60915,0.439482
925338,MDA-MB-157,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,4.76361,0.973122
946359,BT-474,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.5373259999999997,0.901061
946382,CAMA-1,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,0.4913559999999999,0.704971
949093,BT-483,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,7.20254,0.957218
1240172,MDA-MB-436,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.401729,0.910944
1290798,EFM-192A,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,2.554087,0.8768589999999999
1290905,HCC1428,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,6.8929469999999995,0.977756
1290922,HDQ-P1,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,1.388501,0.7811089999999999
1298157,JIMT-1,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,3.893923,0.957399
1303900,HCC1500,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,5.3831809999999995,0.988391
1303911,YMB-1-E,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,-2.605051,0.3290289999999999
